Devices
800
,,Bertec Force Plate #1 - Force,,,Bertec Force Plate #1 - Moment,,,Bertec Force Plate #1 - CoP,,,Bertec Force Plate #2 - Force,,,Bertec Force Plate #2 - Moment,,,Bertec Force Plate #2 - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
46,0,12.5818,4.69849,62.2363,-12621.5,-357.177,-3739.57,-199.261,97.2011,8.66572e-07,0,0,0,0,0,0,205,300,0
46,1,11.6662,4.39331,60.4053,-12987.7,-235.107,-3556.46,-201.108,84.9911,5.87699e-07,0,0,0,0,0,0,205,300,0
47,0,14.718,6.52954,64.6777,-12621.5,-601.318,-3831.12,-195.703,104.856,1.40383e-06,0,0,0,0,0,0,205,300,0
47,1,12.2766,7.1399,62.2363,-12255.2,-723.388,-4105.78,-193.377,103.085,1.75506e-06,0,0,0,0,0,0,205,300,0
48,0,15.0232,4.69849,61.0156,-12255.2,-479.247,-3922.67,-197.146,99.1457,1.186e-06,0,0,0,0,0,0,205,300,0
48,1,13.4973,6.22437,62.8467,-12987.7,-601.318,-3739.57,-195.432,93.3436,1.44473e-06,0,0,0,0,0,0,205,300,0
49,0,13.4973,4.69849,59.1846,-12072.1,-845.458,-4471.99,-190.715,96.0255,2.15699e-06,0,0,0,0,0,0,205,300,0
49,1,15.0232,5.30884,67.7295,-11889,-601.318,-3648.01,-196.122,124.463,1.34057e-06,0,0,0,0,0,0,205,300,0
50,0,14.718,4.69849,61.0156,-11889,-845.458,-4105.78,-191.144,105.148,2.09226e-06,0,0,0,0,0,0,205,300,0
50,1,13.4973,4.08814,61.626,-12438.4,-601.318,-3922.67,-195.242,98.1638,1.47335e-06,0,0,0,0,0,0,205,300,0
51,0,13.4973,6.22437,62.2363,-12621.5,-601.318,-4014.22,-195.338,97.2011,1.4589e-06,0,0,0,0,0,0,205,300,0
51,1,15.0232,5.30884,61.0156,-12987.7,-723.388,-3648.01,-193.144,87.1419,1.79017e-06,0,0,0,0,0,0,205,300,0
52,0,14.1077,6.52954,62.8467,-12987.7,-967.529,-3922.67,-189.605,93.3436,2.32459e-06,0,0,0,0,0,0,205,300,0
52,1,14.718,6.22437,64.0674,-12804.6,-723.388,-3648.01,-193.709,100.139,1.7049e-06,0,0,0,0,0,0,205,300,0
53,0,13.8025,5.30884,65.2881,-12621.5,-845.458,-4014.22,-192.05,106.681,1.95534e-06,0,0,0,0,0,0,205,300,0
53,1,14.4128,6.52954,62.8467,-12987.7,-601.318,-4014.22,-195.432,93.3436,1.44473e-06,0,0,0,0,0,0,205,300,0
54,0,12.5818,5.61402,61.0156,-12255.2,-601.318,-3831.12,-195.145,99.1457,1.48809e-06,0,0,0,0,0,0,205,300,0
54,1,13.8025,5.30884,60.4053,-12987.7,-1089.6,-3922.67,-186.962,84.9911,2.72368e-06,0,0,0,0,0,0,205,300,0
