Devices
800
,,Bertec Force Plate #1 - Force,,,Bertec Force Plate #1 - Moment,,,Bertec Force Plate #1 - CoP,,,Bertec Force Plate #2 - Force,,,Bertec Force Plate #2 - Moment,,,Bertec Force Plate #2 - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
29,1,14.1077,5.00367,62.2363,-10973.5,-601.318,-3556.46,-195.338,123.68,1.4589e-06,-2.74061,-1.2085,867.761,-29129.5,-18202.4,795.22,225.976,266.431,3.16733e-06
30,0,15.0232,8.05542,62.8467,-12804.6,-601.318,-4014.22,-195.432,96.2571,1.44473e-06,-3.04578,-0.903324,869.592,-29312.6,-18812.8,1069.88,226.634,266.292,3.26664e-06
30,1,14.4128,6.83472,61.626,-11889,-967.529,-3922.67,-189.3,107.078,2.37064e-06,-3.35096,-1.51368,870.203,-29495.7,-18202.4,703.667,225.917,266.105,3.15844e-06
31,0,14.718,4.08814,62.8467,-12438.4,-601.318,-4105.78,-195.432,102.084,1.44473e-06,-3.35096,-1.51368,868.372,-29312.6,-18568.6,703.667,226.383,266.244,3.22878e-06
31,1,14.718,7.44507,63.457,-12621.5,-601.318,-4105.78,-195.524,101.102,1.43083e-06,-2.13025,-1.2085,866.54,-29129.5,-18568.6,703.667,226.428,266.384,3.23561e-06
32,0,14.4128,4.69849,63.457,-12804.6,-113.036,-3464.91,-203.219,98.2168,2.6897e-07,-3.35096,-0.598148,865.32,-28946.4,-18446.5,978.326,226.318,266.548,3.21887e-06
32,1,12.8869,6.83472,64.6777,-12072.1,741.456,-3922.67,-216.464,113.349,-1.73099e-06,-2.74061,-0.598148,868.982,-28763.3,-18202.4,795.22,225.947,266.9,3.16288e-06
33,0,13.1921,5.00367,62.8467,-12987.7,-845.458,-3739.57,-191.547,93.3436,2.0313e-06,-3.65613,-1.51368,866.54,-28580.2,-18324.5,703.667,226.147,267.018,3.19306e-06
33,1,13.8025,7.1399,65.8984,-12987.7,-723.388,-3556.46,-194.023,102.914,1.65753e-06,-2.43543,-0.903324,865.93,-28946.4,-18446.5,795.22,226.303,266.572,3.2166e-06
34,0,15.9387,6.22437,63.457,-13353.9,-723.388,-3739.57,-193.6,89.5603,1.7213e-06,-2.74061,-1.51368,865.32,-28946.4,-18080.3,1069.88,225.894,266.548,3.15497e-06
