Devices
800
,,Bertec Force Plate #1 - Force,,,Bertec Force Plate #1 - Moment,,,Bertec Force Plate #1 - CoP,,,Bertec Force Plate #2 - Force,,,Bertec Force Plate #2 - Moment,,,Bertec Force Plate #2 - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
49,1,14.718,5.00367,65.2881,-12804.6,-723.388,-4197.33,-193.92,103.876,1.67302e-06,0,0,0,0,0,0,205,300,0
50,0,14.4128,5.61402,63.457,-11339.7,-967.529,-3739.56,-189.753,121.301,2.30223e-06,0,0,0,0,0,0,205,300,0
50,1,15.6335,6.22437,62.2363,-13170.8,-1822.02,-3831.12,-175.724,88.3748,4.42053e-06,0,0,0,0,0,0,205,300,0
51,0,14.718,6.52954,64.6777,-12621.5,-723.388,-4105.78,-193.816,104.856,1.68881e-06,0,0,0,0,0,0,205,300,0
51,1,15.0232,5.30884,60.4053,-12987.7,-723.388,-3739.57,-193.024,84.9911,1.80826e-06,0,0,0,0,0,0,205,300,0
52,0,13.8025,5.30884,65.2881,-12987.7,-845.458,-3922.67,-192.05,101.071,1.95534e-06,0,0,0,0,0,0,205,300,0
52,1,12.2766,5.91919,62.2363,-12804.6,-1089.6,-3922.67,-187.493,94.259,2.64355e-06,0,0,0,0,0,0,205,300,0
53,0,14.4128,5.91919,64.0674,-12255.2,-967.529,-3831.12,-189.898,108.713,2.2803e-06,0,0,0,0,0,0,205,300,0
53,1,13.8025,3.17261,64.0674,-12804.6,-845.458,-3556.46,-191.804,100.139,1.9926e-06,0,0,0,0,0,0,205,300,0
54,0,15.3284,3.78296,61.626,-12804.6,-967.529,-3831.12,-189.3,92.2213,2.37064e-06,0,0,0,0,0,0,205,300,0
54,1,14.718,6.52954,64.0674,-12621.5,-845.458,-3373.35,-191.804,102.997,1.9926e-06,0,0,0,0,0,0,205,300,0
55,0,13.8025,5.30884,65.8984,-12438.4,-1333.74,-3739.57,-184.761,111.25,3.05605e-06,0,0,0,0,0,0,205,300,0
55,1,13.4973,5.00367,65.2881,-12621.5,-845.458,-3556.46,-192.05,106.681,1.95534e-06,0,0,0,0,0,0,205,300,0
56,0,13.4973,4.39331,63.457,-12621.5,-967.529,-3739.57,-189.753,101.102,2.30223e-06,0,0,0,0,0,0,205,300,0
