Devices
800
,,Bertec Force Plate #1 - Force,,,Bertec Force Plate #1 - Moment,,,Bertec Force Plate #1 - CoP,,,Bertec Force Plate #2 - Force,,,Bertec Force Plate #2 - Moment,,,Bertec Force Plate #2 - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
40,1,13.8025,7.44507,60.4053,-11705.9,-357.177,-3648.01,-199.087,106.21,8.9284e-07,0,0,0,0,0,0,205,300,0
41,0,12.5818,6.83472,65.2881,-12255.2,-479.247,-3831.12,-197.66,112.29,1.10839e-06,0,0,0,0,0,0,205,300,0
41,1,12.2766,3.78296,59.7949,-12621.5,-235.107,-4014.22,-201.068,88.9209,5.93698e-07,0,0,0,0,0,0,205,300,0
42,0,12.2766,5.91919,59.7949,-12072.1,-1089.6,-3739.57,-186.778,98.1076,2.75149e-06,0,0,0,0,0,0,205,300,0
42,1,16.2439,7.75025,63.457,-13353.9,-723.388,-3739.57,-193.6,89.5603,1.7213e-06,0,0,0,0,0,0,205,300,0
43,0,13.1921,5.30884,61.0156,-13170.8,-845.458,-3922.67,-191.144,84.1409,2.09226e-06,0,0,0,0,0,0,205,300,0
43,1,14.718,6.22437,62.2363,-11889,-479.247,-3922.67,-197.3,108.97,1.16273e-06,0,0,0,0,0,0,205,300,0
44,0,15.3284,6.52954,60.4053,-11889,-1211.67,-3648.01,-184.941,103.179,3.02882e-06,0,0,0,0,0,0,205,300,0
44,1,13.1921,4.08814,65.2881,-12621.5,-479.247,-3739.57,-197.66,106.681,1.10839e-06,0,0,0,0,0,0,205,300,0
45,0,14.718,5.00367,59.7949,-12621.5,-1089.6,-3922.67,-186.778,88.9209,2.75149e-06,0,0,0,0,0,0,205,300,0
45,1,13.8025,6.52954,63.457,-12438.4,-479.247,-3739.57,-197.448,103.988,1.14037e-06,0,0,0,0,0,0,205,300,0
46,0,13.8025,6.83472,63.457,-12804.6,-723.388,-3739.57,-193.6,98.2168,1.7213e-06,0,0,0,0,0,0,205,300,0
46,1,13.8025,5.61402,59.7949,-12804.6,-235.107,-3739.57,-201.068,85.8587,5.93698e-07,0,0,0,0,0,0,205,300,0
47,0,12.5818,5.61402,61.626,-12804.6,-967.529,-3922.67,-189.3,92.2213,2.37064e-06,0,0,0,0,0,0,205,300,0
47,1,15.0232,4.39331,61.0156,-12987.7,9.03388,-4105.78,-205.148,87.1419,-2.23562e-08,0,0,0,0,0,0,205,300,0
48,0,13.4973,6.52954,60.4053,-12438.4,-1089.6,-4105.78,-186.962,94.085,2.72368e-06,0,0,0,0,0,0,205,300,0
48,1,14.1077,5.61402,65.8984,-12621.5,-235.107,-3922.67,-201.432,108.471,5.3871e-07,0,0,0,0,0,0,205,300,0
49,0,15.0232,4.08814,61.0156,-11522.8,-479.247,-3831.12,-197.146,111.15,1.186e-06,0,0,0,0,0,0,205,300,0
49,1,13.1921,5.91919,59.1846,-11889,-723.388,-4014.22,-192.777,99.1193,1.84556e-06,0,0,0,0,0,0,205,300,0
50,0,14.4128,5.91919,65.2881,-12804.6,-723.388,-3648.01,-193.92,103.876,1.67302e-06,0,0,0,0,0,0,205,300,0
50,1,14.4128,6.22437,62.8467,-12987.7,-1089.6,-3648.01,-187.663,93.3436,2.61788e-06,0,0,0,0,0,0,205,300,0
51,0,14.1077,8.05542,62.2363,-12621.5,-1333.74,-4014.22,-183.57,97.2011,3.23588e-06,0,0,0,0,0,0,205,300,0
51,1,15.0232,7.75025,61.0156,-12987.7,-601.318,-3739.57,-195.145,87.1419,1.48809e-06,0,0,0,0,0,0,205,300,0
