Devices
800
,,Bertec Force Plate #1 - Force,,,Bertec Force Plate #1 - Moment,,,Bertec Force Plate #1 - CoP,,,Bertec Force Plate #2 - Force,,,Bertec Force Plate #2 - Moment,,,Bertec Force Plate #2 - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
71,1,15.9387,6.83472,62.8467,-11522.8,-479.247,-4197.33,-197.374,116.652,1.15144e-06,0,0,0,0,0,0,205,300,0
72,0,13.8025,6.22437,64.6777,-12255.2,-357.177,-3739.57,-199.478,110.518,8.33861e-07,0,0,0,0,0,0,205,300,0
72,1,12.8869,5.00367,68.3398,-13537,-479.247,-3739.57,-197.987,101.917,1.05889e-06,0,0,0,0,0,0,205,300,0
73,0,13.1921,6.83472,64.0674,-12621.5,-479.247,-4014.22,-197.52,102.997,1.1295e-06,0,0,0,0,0,0,205,300,0
73,1,14.4128,6.83472,61.626,-12621.5,-1089.6,-3648.01,-187.319,95.1926,2.66973e-06,0,0,0,0,0,0,205,300,0
74,0,12.5818,8.3606,70.7813,-11522.8,-845.458,-3922.67,-193.055,137.205,1.80359e-06,0,0,0,0,0,0,205,300,0
74,1,15.0232,6.22437,64.6777,-12072.1,-357.177,-3831.12,-199.478,113.349,8.33861e-07,0,0,0,0,0,0,205,300,0
75,0,14.4128,5.61402,62.8467,-12987.7,-357.177,-3190.25,-199.317,93.3436,8.58156e-07,0,0,0,0,0,0,205,300,0
75,1,17.1594,7.1399,60.4053,-12072.1,-845.458,-3739.57,-191.004,100.148,2.1134e-06,0,0,0,0,0,0,205,300,0
76,0,14.718,6.52954,61.0156,-12438.4,-601.318,-3831.12,-195.145,96.1448,1.48809e-06,0,0,0,0,0,0,205,300,0
76,1,14.1077,6.22437,62.8467,-12804.6,9.03388,-3922.67,-205.144,96.2571,-2.17048e-08,0,0,0,0,0,0,205,300,0
77,0,15.0232,8.97095,63.457,-13537,9.03388,-3831.12,-205.142,86.6748,-2.14961e-08,0,0,0,0,0,0,205,300,0
77,1,13.1921,4.69849,66.5088,-12438.4,-967.529,-3831.12,-190.453,112.982,2.19659e-06,0,0,0,0,0,0,205,300,0
78,0,12.2766,7.1399,61.0156,-12621.5,-113.036,-3739.57,-203.147,93.1438,2.79732e-07,0,0,0,0,0,0,205,300,0
78,1,13.1921,5.30884,63.457,-11889,-601.318,-4014.22,-195.524,112.644,1.43083e-06,0,0,0,0,0,0,205,300,0
79,0,15.0232,5.30884,61.626,-12804.6,-845.458,-4014.22,-191.281,92.2213,2.07154e-06,0,0,0,0,0,0,205,300,0
79,1,15.0232,5.30884,60.4053,-12255.2,-1333.74,-3556.46,-182.92,97.1163,3.33396e-06,0,0,0,0,0,0,205,300,0
80,0,15.3284,5.30884,64.0674,-12438.4,-357.177,-3831.12,-199.425,105.855,8.41805e-07,0,0,0,0,0,0,205,300,0
80,1,14.4128,5.91919,59.7949,-12987.7,-967.529,-3739.57,-188.819,82.7965,2.44323e-06,0,0,0,0,0,0,205,300,0
81,0,15.0232,5.91919,57.9639,-12255.2,-1089.6,-3464.91,-186.202,88.5709,2.8384e-06,0,0,0,0,0,0,205,300,0
81,1,15.3284,6.52954,61.0156,-12804.6,-845.458,-3739.57,-191.144,90.1429,2.09226e-06,0,0,0,0,0,0,205,300,0
82,0,14.718,5.61402,61.0156,-11889,-1333.74,-4105.78,-183.141,105.148,3.30061e-06,0,0,0,0,0,0,205,300,0
82,1,15.0232,6.52954,57.9639,-12621.5,-357.177,-3922.67,-198.838,82.253,9.30446e-07,0,0,0,0,0,0,205,300,0
83,0,13.4973,6.52954,61.626,-12621.5,-357.177,-3831.12,-199.204,95.1926,8.75154e-07,0,0,0,0,0,0,205,300,0
83,1,14.718,6.83472,62.8467,-12072.1,-601.318,-3739.57,-195.432,107.911,1.44473e-06,0,0,0,0,0,0,205,300,0
84,0,13.8025,5.61402,64.6777,-13353.9,-1089.6,-3739.57,-188.153,93.532,2.54376e-06,0,0,0,0,0,0,205,300,0
84,1,12.8869,5.61402,61.626,-13353.9,-845.458,-3739.57,-191.281,83.3076,2.07154e-06,0,0,0,0,0,0,205,300,0
85,0,13.4973,5.61402,59.7949,-12255.2,-357.177,-4105.78,-199.027,95.0453,9.01954e-07,0,0,0,0,0,0,205,300,0
85,1,15.9387,5.91919,61.0156,-12438.4,-845.458,-3922.67,-191.144,96.1448,2.09226e-06,0,0,0,0,0,0,205,300,0
86,0,15.3284,7.75025,64.6777,-11889,-235.107,-3922.67,-201.365,116.18,5.48877e-07,0,0,0,0,0,0,205,300,0
86,1,12.2766,5.61402,59.7949,-12072.1,-1089.6,-3922.67,-186.778,98.1076,2.75149e-06,0,0,0,0,0,0,205,300,0
87,0,15.6335,6.83472,60.4053,-11889,-845.458,-3648.01,-191.004,103.179,2.1134e-06,0,0,0,0,0,0,205,300,0
87,1,14.4128,5.00367,58.5742,-12804.6,-1699.95,-4014.22,-175.978,81.3959,4.38222e-06,0,0,0,0,0,0,205,300,0
88,0,11.9714,5.61402,62.2363,-12804.6,-723.388,-4197.33,-193.377,94.259,1.75506e-06,0,0,0,0,0,0,205,300,0
88,1,14.1077,8.66578,58.5742,-13537,-113.036,-3648.01,-203.07,68.8917,2.91391e-07,0,0,0,0,0,0,205,300,0
89,0,14.4128,7.44507,58.5742,-11522.8,-1211.67,-3556.46,-184.314,103.278,3.12351e-06,0,0,0,0,0,0,205,300,0
89,1,15.6335,4.08814,58.5742,-11889,-845.458,-3922.67,-190.566,97.0261,2.17947e-06,0,0,0,0,0,0,205,300,0
90,0,12.5818,7.44507,62.2363,-11889,-723.388,-3831.12,-193.377,108.97,1.75506e-06,0,0,0,0,0,0,205,300,0
90,1,13.1921,6.22437,64.0674,-12987.7,131.104,-3739.57,-207.046,97.2811,-3.0899e-07,0,0,0,0,0,0,205,300,0
91,0,15.6335,6.83472,61.626,-14086.3,-235.107,-3831.12,-201.185,71.4227,5.76058e-07,0,0,0,0,0,0,205,300,0
