Devices
800
,,Bertec Force Plate #1 - Force,,,Bertec Force Plate #1 - Moment,,,Bertec Force Plate #1 - CoP,,,Bertec Force Plate #2 - Force,,,Bertec Force Plate #2 - Moment,,,Bertec Force Plate #2 - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
49,1,13.1921,5.30884,63.457,-12804.6,-479.247,-3922.67,-197.448,98.2168,1.14037e-06,0,0,0,0,0,0,205,300,0
50,0,14.4128,5.61402,59.7949,-12255.2,-357.177,-4105.78,-199.027,95.0453,9.01954e-07,0,0,0,0,0,0,205,300,0
50,1,13.4973,3.17261,57.9639,-12987.7,-479.247,-3281.8,-196.732,75.9351,1.24844e-06,0,0,0,0,0,0,205,300,0
51,0,13.4973,5.61402,61.626,-12621.5,-235.107,-3922.67,-201.185,95.1926,5.76058e-07,0,0,0,0,0,0,205,300,0
51,1,13.4973,7.44507,61.626,-12987.7,-113.036,-3922.67,-203.166,89.2501,2.76962e-07,0,0,0,0,0,0,205,300,0
52,0,12.8869,5.30884,63.457,-13170.8,-723.388,-4014.22,-193.6,92.4458,1.7213e-06,0,0,0,0,0,0,205,300,0
52,1,14.1077,5.91919,62.2363,-12621.5,-479.247,-3739.57,-197.3,97.2011,1.16273e-06,0,0,0,0,0,0,205,300,0
53,0,14.718,5.30884,59.7949,-11889,-479.247,-3922.67,-196.985,101.17,1.21021e-06,0,0,0,0,0,0,205,300,0
53,1,14.4128,6.52954,62.2363,-13170.8,-723.388,-3831.12,-193.377,88.3748,1.75506e-06,0,0,0,0,0,0,205,300,0
54,0,14.1077,8.05542,65.8984,-11705.9,-845.458,-4014.22,-192.17,122.364,1.93723e-06,0,0,0,0,0,0,205,300,0
54,1,11.6662,5.61402,67.7295,-12804.6,-967.529,-4105.78,-190.715,110.946,2.157e-06,0,0,0,0,0,0,205,300,0
55,0,14.1077,5.00367,61.626,-12438.4,-845.458,-3831.12,-191.281,98.1638,2.07154e-06,0,0,0,0,0,0,205,300,0
55,1,14.4128,7.44507,59.7949,-12621.5,-479.247,-4105.78,-196.985,88.9209,1.21021e-06,0,0,0,0,0,0,205,300,0
56,0,13.8025,6.22437,61.626,-12621.5,131.104,-3739.57,-207.127,95.1926,-3.21231e-07,0,0,0,0,0,0,205,300,0
56,1,15.3284,5.30884,59.7949,-12621.5,-845.458,-3831.12,-190.861,88.9209,2.13497e-06,0,0,0,0,0,0,205,300,0
57,0,14.1077,7.1399,61.0156,-13170.8,-967.529,-3556.46,-189.143,84.1409,2.39435e-06,0,0,0,0,0,0,205,300,0
57,1,12.5818,8.05542,61.0156,-11522.8,-479.247,-4105.78,-197.146,111.15,1.186e-06,0,0,0,0,0,0,205,300,0
58,0,15.0232,5.00367,59.1846,-12255.2,-723.388,-3831.12,-192.777,92.9317,1.84556e-06,0,0,0,0,0,0,205,300,0
58,1,13.8025,5.61402,59.7949,-12804.6,-845.458,-3556.46,-190.861,85.8587,2.13497e-06,0,0,0,0,0,0,205,300,0
59,0,12.8869,4.39331,64.6777,-12804.6,-479.247,-4288.88,-197.59,102.025,1.11884e-06,0,0,0,0,0,0,205,300,0
59,1,15.3284,7.44507,57.9639,-12255.2,-235.107,-4014.22,-200.944,88.5709,6.12453e-07,0,0,0,0,0,0,205,300,0
60,0,14.718,7.1399,66.5088,-12621.5,-723.388,-3739.57,-194.123,110.229,1.64232e-06,0,0,0,0,0,0,205,300,0
60,1,14.4128,7.44507,61.0156,-12621.5,-723.388,-4014.22,-193.144,93.1438,1.79017e-06,0,0,0,0,0,0,205,300,0
61,0,13.8025,8.3606,62.2363,-12804.6,-845.458,-3648.01,-191.415,94.259,2.05122e-06,0,0,0,0,0,0,205,300,0
61,1,14.4128,6.22437,59.1846,-12987.7,-479.247,-4105.78,-196.902,80.5565,1.22269e-06,0,0,0,0,0,0,205,300,0
